,Id,SalePrice
1071,2532,216862.73798987656
1072,2533,185463.58175158827
1073,2534,198072.3110593664
1074,2535,258425.43322784614
1075,2536,242793.69751117413
1076,2537,196777.82509156922
1077,2538,174135.09044230016
1078,2539,174421.86463868924
1079,2540,146124.20087508214
1080,2541,178004.53481294832
1081,2542,159451.73202390963
1082,2543,123615.22612242636
1083,2544,118092.4161588757
1084,2545,130001.93360437248
1085,2546,131325.16687801926
1086,2547,133570.87227465695
1087,2548,162917.9456839243
1088,2549,153206.46315996264
1089,2550,247480.6834133455
1090,2551,141633.00692577395
1091,2552,119827.75669613572
1092,2553,71099.98338063191
1093,2554,87671.35846161457
1094,2555,122685.2554525347
1095,2556,99631.1391087348
1096,2557,102182.80265014962
1097,2558,122610.68382050359
1098,2559,117556.0961680664
1099,2560,128086.78266083315
1100,2561,138201.27797454712
1101,2562,123863.98199289502
1102,2563,136509.82214288422
1103,2564,177495.76094050083
1104,2565,139146.25574710764
1105,2566,146095.83752851438
1106,2567,113259.57984453073
1107,2568,180281.7667227167
1108,2569,179775.44372788438
1109,2570,116978.11131341917
1110,2571,136802.13620300486
1111,2572,176203.07756189257
1112,2573,179847.89627250555
1113,2574,236392.92260061894
1114,2575,128549.55790553971
1115,2576,126685.78654568347
1116,2577,155385.63574556072
1117,2578,96471.82073220203
1118,2579,79486.96792805527
1119,2580,113115.40217726538
1120,2581,115959.07895638868
1121,2582,111206.63086043482
1122,2583,209839.38669015153
1123,2584,156427.37023131072
1124,2585,156993.53705314812
1125,2586,174701.3650414641
1126,2587,177900.23372440602
1127,2588,154393.3579857528
1128,2589,138363.1091631179
1129,2590,182565.5057284092
1130,2591,196933.0345235285
1131,2592,178289.88842928354
1132,2593,208106.33762818316
1133,2594,171209.0111270566
1134,2595,195398.7194340641
1135,2596,256443.22217141947
1136,2597,173096.8039760147
1137,2598,240893.24462093398
1138,2599,262097.73292702134
1139,2600,139130.77286794162
1140,2601,148084.90161060137
1141,2602,92788.8704005778
1142,2603,91283.74230304454
1143,2604,85793.84252953029
1144,2605,90814.42562233435
1145,2606,131877.1980860701
1146,2607,175741.2907986715
1147,2608,213136.4638817831
1148,2609,158435.24246979167
1149,2610,102951.17927737298
1150,2611,112044.07198017268
1151,2612,138359.34553979416
1152,2613,123811.52440979442
1153,2614,121791.05771545069
1154,2615,134726.32641462656
1155,2616,134931.1913208928
1156,2617,151842.1195393265
1157,2618,185892.86992811252
1158,2619,173811.2611161457
1159,2620,187124.22479553559
1160,2621,176995.12574610257
1161,2622,185716.55259556044
1162,2623,227980.38482076922
1163,2624,260838.64660358898
1164,2625,255210.24371318167
1165,2626,157300.09420888318
1166,2627,171689.46026818067
1167,2628,353636.386907095
1168,2629,341726.28912891203
1169,2630,305838.1241128184
1170,2631,342071.9172244144
1171,2632,335741.08373590204
1172,2633,246497.04257008777
1173,2634,340885.9184955509
1174,2635,151943.08985675575
1175,2636,188798.5367710436
1176,2637,166177.98204455475
1177,2638,244217.97223582666
1178,2639,184458.17927957448
1179,2640,147497.56084111598
1180,2641,101754.4264234678
1181,2642,168836.99869875782
1182,2643,112637.7222719393
1183,2644,116944.1903994081
1184,2645,104986.383225289
1185,2646,99377.29408515728
1186,2647,102818.39271865306
1187,2648,132476.76943543417
1188,2649,144771.67048033106
1189,2650,145293.67063034148
1190,2651,144459.5067665806
1191,2652,315152.39037835895
1192,2653,209263.38447587623
1193,2654,184937.71518966445
1194,2655,291295.0046163639
1195,2656,280355.68041841284
1196,2657,285319.3865743065
1197,2658,263815.20735277754
1198,2659,288314.07821214286
1199,2660,306874.5177043502
1200,2661,264794.75505860324
1201,2662,268173.3443532639
1202,2663,246106.98524063436
1203,2664,219895.76083209962
1204,2665,268930.60748694313
1205,2666,241602.96672211046
1206,2667,162993.54413615522
1207,2668,178809.95252856688
1208,2669,144442.58792743416
1209,2670,269318.5729687758
1210,2671,178149.0032267689
1211,2672,165887.4309895777
1212,2673,177693.05654834854
1213,2674,173689.06746348154
1214,2675,154843.37059850869
1215,2676,182613.2118868056
1216,2677,189665.23035488022
1217,2678,242693.29521340824
1218,2679,283670.198702262
1219,2680,286826.4883433428
1220,2681,359468.581171286
1221,2682,322914.9329292866
1222,2683,407744.2030641206
1223,2684,299094.6424938807
1224,2685,313115.64497717435
1225,2686,224594.99136768735
1226,2687,253097.5099478775
1227,2688,188869.83063163536
1228,2689,185952.48705424278
1229,2690,326163.8980745797
1230,2691,168244.80670429848
1231,2692,126583.87867729052
1232,2693,161956.66917611184
1233,2694,118412.79437986786
1234,2695,180175.14664556817
1235,2696,176001.5977734963
1236,2697,180977.70164119927
1237,2698,194538.0515229792
1238,2699,159705.53291264494
1239,2700,150293.83830652531
1240,2701,153697.13432541146
1241,2702,115091.12102066951
1242,2703,159004.6969448472
1243,2704,138571.90690762448
1244,2705,112406.32807589875
1245,2706,116184.9407905413
1246,2707,129862.80964996618
1247,2708,115735.62231909871
1248,2709,94757.48338902392
1249,2710,120893.87134742702
1250,2711,310181.40947440534
1251,2712,353893.5455677845
1252,2713,153262.79415625831
1253,2714,146944.76309241654
1254,2715,152217.21956844375
1255,2716,151632.61136191085
1256,2717,197692.47068143627
1257,2718,199071.9935661746
1258,2719,136137.1909458242
1259,2720,169314.19371112037
1260,2721,130387.14429123998
1261,2722,151721.51117531923
1262,2723,145095.67076265707
1263,2724,119432.15665260896
1264,2725,123378.22894096604
1265,2726,136711.12734368801
1266,2727,159008.2215159213
1267,2728,178675.57189587515
1268,2729,157615.86472586787
1269,2730,129441.01572867237
1270,2731,122578.77786155524
1271,2732,116706.81333095278
1272,2733,157643.59511144983
1273,2734,142583.8330832432
1274,2735,122164.33070074303
1275,2736,150241.12174226018
1276,2737,118057.93604794283
1277,2738,131312.6035730367
1278,2739,157680.37996900606
1279,2740,133743.72392749137
1280,2741,130173.17724992003
1281,2742,146853.52438501563
1282,2743,143301.44195311726
1283,2744,145212.1745612045
1284,2745,128257.60610904222
1285,2746,119430.19192941497
1286,2747,176530.12977204242
1287,2748,126431.33663446455
1288,2749,115874.14102024176
1289,2750,120649.52022842623
1290,2751,118665.80139073927
1291,2752,206391.61548208856
1292,2753,134538.9269029518
1293,2754,203808.73001028274
1294,2755,126352.49129727636
1295,2756,94351.42325294101
1296,2757,61173.7402452539
1297,2758,88475.56141801685
1298,2759,142006.4255829367
1299,2760,117867.29341699631
1300,2761,139915.19205962328
1301,2762,129784.28790243862
1302,2763,186978.1617591023
1303,2764,163136.43043095886
1304,2765,258303.94246445934
1305,2766,131358.23646229107
1306,2767,92605.34136132289
1307,2768,115124.91354787502
1308,2769,118770.22080887394
1309,2770,146740.61906363207
1310,2771,111093.20370509133
1311,2772,101428.22296586873
1312,2773,145037.82997943793
1313,2774,135190.71929830755
1314,2775,110806.35313829996
1315,2776,129848.07197489713
1316,2777,134500.69328132534
1317,2778,119762.9657779278
1318,2779,106514.13195436393
1319,2780,92626.3853369191
1320,2781,101096.67084561696
1321,2782,96976.41348794877
1322,2783,96873.48764400861
1323,2784,116419.02661505199
1324,2785,130928.88941429026
1325,2786,78494.96097743583
1326,2787,127067.97289995714
1327,2788,71149.15997555037
1328,2789,160789.00139030392
1329,2790,79910.73664751987
1330,2791,114960.38850682181
1331,2792,48521.200074792345
1332,2793,153431.33028838458
1333,2794,89877.46864601567
1334,2795,110531.28842096106
1335,2796,102828.08724127138
1336,2797,173727.49666944204
1337,2798,126895.58617940772
1338,2799,117920.80074155633
1339,2800,63587.791632281755
1340,2801,106494.8400812487
1341,2802,134412.53026483688
1342,2803,133695.09127725684
1343,2804,150460.99814186356
1344,2805,100298.24795360697
1345,2806,86316.67425278522
1346,2807,153054.69555534833
1347,2808,135303.5188896861
1348,2809,126909.86394461835
1349,2810,124417.37538480018
1350,2811,161567.06755817725
1351,2812,134751.04040246413
1352,2813,145397.8853723442
1353,2814,140158.89582459003
1354,2815,88142.93493622172
1355,2816,198728.0257939493
1356,2817,135091.6489538951
1357,2818,121263.40969478119
1358,2819,163010.44292997214
1359,2820,123366.89615236173
1360,2821,99630.0312457898
1361,2822,198846.3506976694
1362,2823,231767.94957483068
1363,2824,155383.513357707
1364,2825,161648.09240801816
1365,2826,127283.5875736135
1366,2827,147371.58618246703
1367,2828,206098.82045397797
1368,2829,175309.42238974146
1369,2830,199492.66959832323
1370,2831,166822.63373610214
1371,2832,182311.85008704843
1372,2833,240644.60308107588
1373,2834,190094.15238455255
1374,2835,179956.15233627387
1375,2836,179649.3927504873
1376,2837,142566.73803395
1377,2838,134893.32792106952
1378,2839,174005.9771903809
1379,2840,176958.77086682446
1380,2841,192316.4340570362
1381,2842,201741.55873156548
1382,2843,150587.70016412003
1383,2844,155091.32036227177
1384,2845,112369.96214817831
1385,2846,196462.83022980441
1386,2847,197352.0138930559
1387,2848,187924.87309358115
1388,2849,196519.0173029572
1389,2850,295100.0067786978
1390,2851,225914.65707293118
1391,2852,213941.48852125884
1392,2853,227013.47182570645
1393,2854,134020.42285716283
1394,2855,173830.14614463825
1395,2856,183803.1843645414
1396,2857,178726.71457026678
1397,2858,175453.1813202342
1398,2859,124764.06135756317
1399,2860,111175.89786840817
1400,2861,120936.22422265893
1401,2862,181809.630102749
1402,2863,123234.26282662836
1403,2864,226878.08971283433
1404,2865,143594.84000846092
1405,2866,136568.43459148146
1406,2867,102812.4265163532
1407,2868,95612.88452060104
1408,2869,114875.85214269596
1409,2870,125661.04571737385
1410,2871,85611.62459136863
1411,2872,58205.318187903715
1412,2873,98751.40022664236
1413,2874,122581.75818178187
1414,2875,113186.37243462603
1415,2876,161585.8166412331
1416,2877,123999.77633712465
1417,2878,162262.4648693471
1418,2879,133876.15664964024
1419,2880,91866.56639615177
1420,2881,139765.909554937
1421,2882,162724.18105737274
1422,2883,164140.000046624
1423,2884,207181.37806987463
1424,2885,175678.6914727904
1425,2886,176011.80841089346
1426,2887,100234.57925266556
1427,2888,125295.80286643442
1428,2889,58465.82541076617
1429,2890,89192.29343066212
1430,2891,128330.69359074069
1431,2892,47723.04735805024
1432,2893,94251.03970840304
1433,2894,64827.26103374422
1434,2895,251396.22845953808
1435,2896,227202.31548707478
1436,2897,186832.59060718282
1437,2898,147836.53977630002
1438,2899,208090.9444620205
1439,2900,147228.4387005008
1440,2901,208678.47479704014
1441,2902,169639.20741190782
1442,2903,293029.71067995165
1443,2904,251261.8580196914
1444,2905,113367.91566623116
1445,2906,191009.2740209475
1446,2907,119669.08942371873
1447,2908,127139.09935413417
1448,2909,140487.7540310635
1449,2910,76541.2421173442
1450,2911,92902.94203103954
1451,2912,131959.31793627163
1452,2913,93477.98878086994
1453,2914,78521.07914930122
1454,2915,83619.00570400646
1455,2916,93477.98878086994
1456,2917,132350.90119450327
1457,2918,118569.79123546374
1458,2919,236984.10528207693
